# DIST_PNC,OXFORD_COMMAS,NUM_PARAGRAPHS,NORM_FULL_STOPS,NORM_COMMAS,AVG_SENT_LEN,UNIGRAM_OVERLAP,BIGRAM_OVERLAP,TRIGRAM_OVERLAP,MATCHES_VOCAB_5K,MATCHES_VOCAB_10K,POLARITY,SUBJECTIVITY,SENTIMENT_ES,SENTIMENT_ML,SENTIMENT_ML_SCORE,FLESCH_READING_EASE_SCORE,FLESCH_KINCAID_GRADE_SCORE,SMOG_INDEX_SCORE,COLEMAN_LIAU_INDEX_SCORE,AUTOMATED_READABILITY_INDEX_SCORE,DALE_CHALL_READABILITY_SCORE,DIFFICULT_WORDS_SCORE,LINSEAR_WRITE_FORMULA_SCORE,GUNNING_FOG_SCORE,FERNANDEZ_HUERTA_SCORE,SZIGRISZT_PAZOS_SCORE,GUTIERREZ_POLINI_SCORE,CRAWFORD_SCORE,ADJ,ADP,ADV,AUX,UNK,CCONJ,DET,UNK,NOUN,NUM,UNK,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,UNK,UNK,SPACE
4.00000000,0.00000000,6.00000000,0.07017544,0.05555556,22.83333333,0.00338983,0.00181488,0.00165563,0.83706070,0.04313099,0.08931664,0.45052566,0.97694626,-1.00000000,0.25000000,60.69000000,11.60000000,12.10000000,9.35000000,14.00000000,7.56000000,75.00000000,12.20000000,12.77000000,95.00000000,92.83000000,41.58000000,2.70000000,0.20760234,0.19590643,0.06432749,0.19298246,0.00000000,0.09064327,0.14912281,0.00000000,0.38304094,0.02339181,0.09649123,0.13157895,0.00584795,0.14035088,0.05555556,0.00000000,0.24853801,0.00000000,0.00000000,0.01754386
11.00000000,0.00000000,3.00000000,0.07201646,0.04320988,22.17073171,0.00240964,0.00137552,0.00128205,0.75319693,0.05626598,0.15677409,0.47888189,1.00000000,-1.00000000,0.25000000,67.89000000,8.80000000,12.10000000,9.92000000,11.50000000,8.08000000,108.00000000,8.00000000,11.02000000,102.20000000,97.61000000,42.59000000,2.60000000,0.14609053,0.17695473,0.09670782,0.13580247,0.00000000,0.06790123,0.16255144,0.00000000,0.30246914,0.01646091,0.07201646,0.13991770,0.06995885,0.19135802,0.06584362,0.01028807,0.19958848,0.00205761,0.00000000,0.01440329
9.00000000,1.00000000,7.00000000,0.07582938,0.04739336,20.11111111,0.00321543,0.00179211,0.00161551,0.76825397,0.04126984,-0.03631871,0.58882116,1.00000000,-1.00000000,0.25000000,63.63000000,10.40000000,13.00000000,11.49000000,14.50000000,8.08000000,93.00000000,10.16666667,12.72000000,98.00000000,94.31000000,39.05000000,2.70000000,0.17298578,0.15402844,0.04502370,0.12322275,0.00000000,0.04265403,0.14691943,0.00000000,0.33886256,0.01421801,0.05450237,0.13981043,0.03791469,0.15876777,0.05687204,0.00000000,0.20616114,0.00000000,0.00000000,0.02369668
8.00000000,0.00000000,5.00000000,0.07474747,0.05858586,21.54761905,0.00251256,0.00134953,0.00127226,0.80580076,0.05296343,0.16744611,0.53851924,1.00000000,-1.00000000,0.25000000,58.11000000,10.50000000,12.50000000,10.79000000,12.70000000,7.76000000,114.00000000,13.00000000,10.96000000,94.90000000,92.81000000,40.69000000,2.90000000,0.12727273,0.18989899,0.08484848,0.13131313,0.00000000,0.06060606,0.11313131,0.00000000,0.37171717,0.00606061,0.07474747,0.17575758,0.01212121,0.17979798,0.06060606,0.00000000,0.22222222,0.00000000,0.00000000,0.01818182
10.00000000,0.00000000,1.00000000,0.08125000,0.06250000,23.20512821,0.00271739,0.00141243,0.00127551,0.83559951,0.02472188,0.00746836,0.47931851,1.00000000,-1.00000000,0.25000000,64.85000000,10.00000000,12.60000000,10.04000000,12.70000000,7.66000000,114.00000000,7.57142857,11.94000000,99.20000000,94.49000000,41.83000000,2.70000000,0.17708333,0.22916667,0.08750000,0.17083333,0.00000000,0.03958333,0.17291667,0.00000000,0.33541667,0.01666667,0.05208333,0.10625000,0.06666667,0.16666667,0.05625000,0.00000000,0.19166667,0.00000000,0.00000000,0.01666667
9.00000000,0.00000000,7.00000000,0.07142857,0.05555556,23.28125000,0.00313480,0.00170068,0.00154799,0.78636364,0.06666667,0.07309857,0.40983516,0.99994919,1.00000000,0.75000000,63.06000000,12.70000000,14.30000000,9.30000000,16.80000000,8.09000000,74.00000000,13.20000000,15.36000000,94.90000000,89.44000000,40.07000000,2.60000000,0.16666667,0.19047619,0.07407407,0.15079365,0.00000000,0.06878307,0.16137566,0.00264550,0.39153439,0.02380952,0.06349206,0.19841270,0.03439153,0.15079365,0.06084656,0.00000000,0.20370370,0.00000000,0.00000000,0.02910053
6.00000000,1.00000000,7.00000000,0.08796296,0.08333333,18.29545455,0.00261780,0.00158730,0.00147059,0.76086957,0.05362319,0.02288832,0.53655075,1.00000000,-1.00000000,0.25000000,67.18000000,9.10000000,11.60000000,11.78000000,13.30000000,8.72000000,125.00000000,8.50000000,11.55000000,101.50000000,96.63000000,39.27000000,2.60000000,0.16898148,0.19675926,0.10185185,0.15509259,0.00000000,0.06250000,0.14351852,0.00000000,0.43750000,0.00231481,0.06018519,0.11342593,0.01388889,0.18981481,0.06018519,0.00000000,0.14351852,0.00000000,0.00000000,0.01388889
12.00000000,1.00000000,8.00000000,0.08372093,0.08139535,17.06521739,0.00273973,0.00159236,0.00150602,0.80059970,0.04497751,0.16693723,0.52274587,1.00000000,-1.00000000,0.00000000,70.43000000,7.80000000,10.90000000,9.05000000,9.70000000,8.09000000,109.00000000,13.40000000,9.88000000,104.80000000,103.77000000,44.48000000,2.10000000,0.13023256,0.15813953,0.11860465,0.12558140,0.00000000,0.03953488,0.18604651,0.00000000,0.32325581,0.00930233,0.08604651,0.13488372,0.02558140,0.21627907,0.03953488,0.00000000,0.21162791,0.00465116,0.00000000,0.01627907
8.00000000,1.00000000,1.00000000,0.07424594,0.09280742,22.63888889,0.00271739,0.00156986,0.00147275,0.82284041,0.04392387,0.15519261,0.39283124,1.00000000,1.00000000,0.75000000,76.35000000,7.60000000,10.30000000,8.99000000,10.70000000,7.69000000,86.00000000,7.28571429,10.06000000,108.20000000,105.01000000,44.21000000,2.00000000,0.14617169,0.19257541,0.11368910,0.11368910,0.00000000,0.04872390,0.16937355,0.00464037,0.39907193,0.02784223,0.05800464,0.12064965,0.02552204,0.22737819,0.05800464,0.00000000,0.16937355,0.00000000,0.00000000,0.01624130
11.00000000,2.00000000,7.00000000,0.08441558,0.09090909,18.37288136,0.00205761,0.00115075,0.00110619,0.81518152,0.04400440,0.07457107,0.58065599,0.99999477,-1.00000000,0.00000000,70.53000000,7.80000000,11.50000000,9.97000000,10.50000000,7.82000000,130.00000000,9.00000000,9.83000000,104.90000000,101.29000000,42.96000000,2.30000000,0.14935065,0.15422078,0.09577922,0.10064935,0.00000000,0.04220779,0.13636364,0.00162338,0.33766234,0.01298701,0.06493506,0.17694805,0.01785714,0.20941558,0.04383117,0.00000000,0.19318182,0.00487013,0.00000000,0.01785714
7.00000000,0.00000000,1.00000000,0.08753316,0.02387268,20.02631579,0.00343643,0.00173010,0.00153610,0.83573487,0.03602305,0.10779645,0.37628385,1.00000000,1.00000000,0.75000000,69.41000000,8.20000000,10.60000000,8.12000000,9.00000000,6.89000000,73.00000000,7.37500000,9.10000000,103.80000000,102.96000000,46.15000000,2.20000000,0.12732095,0.24403183,0.05835544,0.17241379,0.00000000,0.06100796,0.19628647,0.00000000,0.39522546,0.02387268,0.06366048,0.21750663,0.06631300,0.15384615,0.07427056,0.00000000,0.15119363,0.00000000,0.00000000,0.01326260
7.00000000,0.00000000,1.00000000,0.04749340,0.06860158,39.55555556,0.00342466,0.00176991,0.00161031,0.84485407,0.02457757,0.17578838,0.53207509,1.00000000,-1.00000000,0.00000000,49.42000000,15.90000000,13.00000000,9.88000000,19.70000000,8.33000000,82.00000000,15.00000000,17.32000000,83.70000000,84.11000000,37.32000000,2.70000000,0.13984169,0.17414248,0.10290237,0.15567282,0.00000000,0.05277045,0.11873351,0.00000000,0.40369393,0.00000000,0.08970976,0.18205805,0.00791557,0.13192612,0.07387863,0.00791557,0.22955145,0.00000000,0.00000000,0.00791557
8.00000000,0.00000000,5.00000000,0.08177570,0.08177570,20.94871795,0.00288184,0.00150376,0.00141044,0.84335664,0.04055944,0.14540698,0.51492894,0.99991452,-1.00000000,0.00000000,64.14000000,10.30000000,11.00000000,9.35000000,12.50000000,7.57000000,90.00000000,6.71428571,11.57000000,98.50000000,96.74000000,42.81000000,2.50000000,0.16822430,0.18224299,0.10514019,0.12850467,0.00000000,0.07009346,0.12850467,0.00233645,0.36448598,0.00000000,0.08177570,0.18224299,0.00233645,0.19392523,0.05607477,0.00000000,0.23130841,0.00000000,0.00000000,0.01168224
8.00000000,1.00000000,5.00000000,0.06485356,0.05439331,23.25000000,0.00289855,0.00152672,0.00137552,0.82109479,0.06542056,0.11437729,0.47178724,1.00000000,1.00000000,0.75000000,64.54000000,10.10000000,12.00000000,9.52000000,12.30000000,7.56000000,91.00000000,12.20000000,11.85000000,98.90000000,96.76000000,42.66000000,2.50000000,0.17573222,0.22175732,0.08158996,0.10251046,0.00000000,0.04393305,0.15481172,0.00000000,0.42259414,0.01255230,0.06066946,0.08158996,0.02092050,0.14435146,0.03556485,0.00000000,0.18410042,0.00000000,0.00000000,0.00836820
5.00000000,0.00000000,5.00000000,0.09810127,0.00000000,16.92105263,0.00357143,0.00185874,0.00170358,0.87458194,0.02006689,0.18978432,0.42523384,0.99999829,-1.00000000,0.25000000,85.62000000,6.10000000,8.50000000,6.38000000,7.70000000,6.26000000,41.00000000,4.40000000,8.63000000,115.10000000,111.79000000,48.85000000,1.50000000,0.16139241,0.17088608,0.06645570,0.16455696,0.00000000,0.07278481,0.15506329,0.00000000,0.31329114,0.00316456,0.09493671,0.30696203,0.00949367,0.12341772,0.07594937,0.00000000,0.30379747,0.00000000,0.00000000,0.01265823
8.00000000,0.00000000,6.00000000,0.09142857,0.02857143,17.74285714,0.00374532,0.00202020,0.00184843,0.83180987,0.03473492,0.08544474,0.36975891,0.99999931,-1.00000000,0.25000000,66.78000000,9.20000000,12.30000000,9.98000000,11.90000000,7.45000000,66.00000000,12.80000000,10.97000000,101.10000000,98.16000000,42.10000000,2.50000000,0.21714286,0.18000000,0.06285714,0.14285714,0.00000000,0.06857143,0.14285714,0.00000000,0.42571429,0.04000000,0.02857143,0.10000000,0.02571429,0.13714286,0.03714286,0.00000000,0.13142857,0.00000000,0.00000000,0.03428571
7.00000000,1.00000000,5.00000000,0.07816092,0.11034483,21.76315789,0.00289855,0.00152905,0.00141243,0.84335664,0.03356643,0.19391993,0.57710140,1.00000000,-1.00000000,0.25000000,65.66000000,9.70000000,11.50000000,10.04000000,12.40000000,7.76000000,98.00000000,7.57142857,11.41000000,100.00000000,97.28000000,42.17000000,2.50000000,0.17471264,0.15402299,0.13563218,0.14252874,0.00000000,0.07816092,0.15172414,0.00000000,0.34482759,0.00229885,0.07126437,0.15172414,0.00459770,0.22758621,0.05517241,0.00000000,0.19770115,0.00000000,0.00000000,0.00919540
9.00000000,1.00000000,6.00000000,0.12560386,0.03623188,13.17543860,0.00309598,0.00169779,0.00156250,0.66718266,0.02631579,0.21610428,0.40826144,1.00000000,1.00000000,0.75000000,73.98000000,6.50000000,10.00000000,9.85000000,8.80000000,7.46000000,92.00000000,6.62500000,8.38000000,108.40000000,106.01000000,43.87000000,2.00000000,0.14734300,0.19082126,0.06280193,0.11835749,0.00000000,0.05555556,0.22705314,0.01207729,0.25603865,0.01207729,0.02657005,0.12560386,0.22705314,0.17391304,0.01932367,0.00724638,0.12560386,0.00000000,0.00000000,0.02657005
4.00000000,0.00000000,5.00000000,0.05017921,0.04301075,34.81250000,0.00456621,0.00240964,0.00208768,0.84325397,0.03174603,0.14529164,0.57147186,0.99999948,0.00000000,0.50000000,45.29000000,19.60000000,15.50000000,9.77000000,25.60000000,8.49000000,45.00000000,30.00000000,21.97000000,77.00000000,73.99000000,33.67000000,2.60000000,0.15412186,0.17921147,0.09318996,0.15770609,0.00000000,0.06093190,0.18637993,0.00000000,0.30465950,0.02508961,0.11111111,0.17921147,0.06810036,0.09677419,0.11111111,0.00000000,0.24372760,0.00000000,0.00000000,0.02508961
9.00000000,0.00000000,1.00000000,0.09403670,0.08486239,17.79545455,0.00284091,0.00162338,0.00150150,0.78962963,0.05629630,0.13451623,0.54860740,0.99999858,0.00000000,0.50000000,71.24000000,7.50000000,10.70000000,9.16000000,9.40000000,7.30000000,87.00000000,10.16666667,8.89000000,105.60000000,103.49000000,44.59000000,2.20000000,0.17201835,0.13532110,0.08944954,0.11926606,0.00000000,0.06651376,0.12155963,0.00000000,0.30045872,0.00229358,0.06651376,0.21788991,0.01146789,0.19954128,0.04816514,0.00000000,0.23623853,0.00000000,0.00000000,0.00917431
8.00000000,1.00000000,1.00000000,0.06724512,0.11279826,24.11428571,0.00269542,0.00152439,0.00140449,0.77432432,0.04324324,0.07004541,0.47005876,1.00000000,-1.00000000,0.25000000,64.95000000,9.90000000,11.20000000,9.93000000,12.60000000,7.94000000,114.00000000,11.80000000,11.78000000,99.30000000,96.83000000,42.08000000,2.50000000,0.10629067,0.19305857,0.07375271,0.13882863,0.00000000,0.04989154,0.16268980,0.00000000,0.32754881,0.04989154,0.06507592,0.15184382,0.05639913,0.19522777,0.04989154,0.00000000,0.20173536,0.00000000,0.00000000,0.00867679
11.00000000,0.00000000,1.00000000,0.07598039,0.09803922,28.48000000,0.00320513,0.00186220,0.00166945,0.82495948,0.02106969,0.07610088,0.49176780,1.00000000,-1.00000000,0.25000000,62.51000000,10.90000000,12.20000000,10.62000000,14.50000000,8.02000000,91.00000000,10.66666667,12.49000000,96.80000000,94.09000000,40.06000000,2.70000000,0.15441176,0.15196078,0.07352941,0.12009804,0.00000000,0.03676471,0.17892157,0.00000000,0.32598039,0.00245098,0.05147059,0.16666667,0.03431373,0.21568627,0.04901961,0.00245098,0.16911765,0.00000000,0.00000000,0.01225490
7.00000000,3.00000000,5.00000000,0.06419753,0.04444444,27.76666667,0.00315457,0.00157978,0.00138313,0.87549669,0.03576159,0.03100554,0.41799954,1.00000000,-1.00000000,0.25000000,60.32000000,13.80000000,11.60000000,8.31000000,17.30000000,7.32000000,68.00000000,11.80000000,15.62000000,92.10000000,92.11000000,40.81000000,2.20000000,0.09876543,0.17037037,0.12592593,0.13333333,0.00000000,0.04938272,0.14074074,0.00246914,0.30123457,0.00987654,0.14320988,0.27407407,0.03456790,0.12592593,0.11111111,0.00246914,0.32098765,0.00000000,0.00000000,0.01234568
7.00000000,0.00000000,1.00000000,0.06323185,0.04683841,30.75000000,0.00291545,0.00142045,0.00129870,0.86246787,0.03727506,0.22115200,0.54298701,0.99999998,-1.00000000,0.25000000,59.98000000,11.80000000,11.40000000,9.41000000,14.40000000,7.52000000,89.00000000,14.25000000,13.34000000,94.30000000,94.44000000,41.22000000,2.50000000,0.18266979,0.18735363,0.14051522,0.15690867,0.00000000,0.04918033,0.17798595,0.00000000,0.37939110,0.00468384,0.07962529,0.20374707,0.00468384,0.12412178,0.08899297,0.00234192,0.21545667,0.00234192,0.00000000,0.01639344
4.00000000,0.00000000,1.00000000,0.08333333,0.05434783,21.34782609,0.00473934,0.00267380,0.00238663,0.82949309,0.04147465,0.11081818,0.43320058,1.00000000,-1.00000000,0.25000000,60.65000000,9.50000000,12.50000000,11.08000000,11.60000000,7.22000000,59.00000000,13.00000000,10.44000000,97.50000000,96.45000000,41.14000000,2.70000000,0.18478261,0.19565217,0.10144928,0.09782609,0.00000000,0.04347826,0.15217391,0.00000000,0.41304348,0.00000000,0.05434783,0.15217391,0.00000000,0.15579710,0.02536232,0.00000000,0.19202899,0.00000000,0.00000000,0.01086957
11.00000000,0.00000000,7.00000000,0.05349794,0.09465021,23.86111111,0.00272480,0.00144718,0.00134953,0.84491979,0.02272727,0.17788427,0.51007535,1.00000000,0.00000000,0.50000000,57.95000000,12.60000000,13.10000000,10.51000000,16.30000000,8.18000000,100.00000000,12.40000000,14.24000000,92.30000000,91.12000000,39.24000000,2.70000000,0.15020576,0.16460905,0.11522634,0.13786008,0.00000000,0.05144033,0.13168724,0.00000000,0.35802469,0.01646091,0.06172840,0.11522634,0.03703704,0.18930041,0.05967078,0.00205761,0.16255144,0.00000000,0.00000000,0.01440329
8.00000000,0.00000000,1.00000000,0.06138107,0.06138107,26.00000000,0.00302115,0.00163666,0.00150376,0.88563050,0.01612903,0.14127638,0.49503915,1.00000000,0.00000000,0.50000000,71.99000000,9.30000000,9.10000000,8.13000000,11.60000000,7.09000000,64.00000000,10.60000000,11.08000000,103.90000000,102.79000000,44.67000000,2.00000000,0.16624041,0.18158568,0.10741688,0.13810742,0.00000000,0.06138107,0.15601023,0.00767263,0.32736573,0.02046036,0.08695652,0.19693095,0.01790281,0.14578005,0.06393862,0.00000000,0.24040921,0.00000000,0.00000000,0.01023018
5.00000000,0.00000000,7.00000000,0.08724832,0.04026846,20.26666667,0.00279330,0.00136612,0.00124533,0.86658654,0.02644231,0.16100778,0.45218489,1.00000000,-1.00000000,0.25000000,73.21000000,8.80000000,11.30000000,8.07000000,11.00000000,6.96000000,89.00000000,14.50000000,11.52000000,105.10000000,100.82000000,45.11000000,2.20000000,0.14988814,0.23489933,0.10514541,0.17897092,0.00000000,0.08948546,0.16331096,0.00223714,0.34228188,0.02013423,0.07382550,0.21252796,0.00447427,0.13646532,0.04474273,0.00000000,0.25950783,0.00671141,0.00000000,0.01565996
6.00000000,0.00000000,9.00000000,0.08641975,0.03703704,19.07692308,0.00299401,0.00165563,0.00152672,0.81003040,0.02583587,0.13833929,0.47170040,1.00000000,1.00000000,0.75000000,65.15000000,9.90000000,11.60000000,10.57000000,12.90000000,7.73000000,91.00000000,10.50000000,11.69000000,99.50000000,97.90000000,41.08000000,2.50000000,0.19012346,0.14567901,0.08888889,0.12098765,0.00000000,0.05185185,0.20987654,0.00493827,0.38024691,0.00740741,0.07160494,0.11111111,0.04197531,0.14320988,0.05925926,0.00000000,0.17777778,0.00000000,0.00000000,0.03209877
6.00000000,0.00000000,5.00000000,0.05769231,0.10897436,32.18518519,0.00297619,0.00147710,0.00133333,0.85058978,0.04587156,0.16950081,0.51795184,0.99999984,1.00000000,0.75000000,54.49000000,14.00000000,13.00000000,10.17000000,17.60000000,7.95000000,98.00000000,15.00000000,15.65000000,88.80000000,87.05000000,38.65000000,2.80000000,0.14957265,0.16666667,0.11111111,0.15384615,0.00000000,0.04700855,0.14957265,0.00213675,0.37393162,0.01495726,0.07478632,0.12179487,0.00427350,0.18589744,0.07905983,0.00000000,0.21153846,0.00000000,0.00000000,0.01068376
8.00000000,0.00000000,8.00000000,0.07762557,0.04109589,24.91428571,0.00298507,0.00151286,0.00136054,0.78249337,0.04907162,-0.13173545,0.58868783,1.00000000,-1.00000000,0.00000000,59.77000000,11.90000000,12.90000000,9.35000000,14.60000000,8.25000000,96.00000000,12.20000000,13.33000000,94.10000000,94.24000000,41.26000000,2.50000000,0.14155251,0.19634703,0.08675799,0.15296804,0.00000000,0.05707763,0.18949772,0.00000000,0.39269406,0.01826484,0.06164384,0.16438356,0.03652968,0.17123288,0.07534247,0.00228311,0.22602740,0.00000000,0.00000000,0.01826484
7.00000000,0.00000000,4.00000000,0.08465608,0.04232804,20.72222222,0.00307692,0.00168067,0.00151515,0.80437956,0.02773723,0.01547656,0.45121386,1.00000000,-1.00000000,0.25000000,62.72000000,10.80000000,11.30000000,9.17000000,12.80000000,7.62000000,85.00000000,12.00000000,12.35000000,97.00000000,96.71000000,42.62000000,2.50000000,0.16931217,0.19047619,0.06084656,0.15343915,0.00000000,0.10846561,0.21957672,0.00000000,0.33862434,0.01322751,0.06878307,0.14814815,0.11904762,0.14285714,0.05291005,0.00000000,0.16931217,0.00000000,0.00000000,0.01851852
4.00000000,0.00000000,1.00000000,0.10306407,0.03064067,19.44736842,0.00373134,0.00180832,0.00157978,0.86530015,0.03806735,0.10151361,0.53796032,1.00000000,-1.00000000,0.00000000,77.57000000,7.20000000,8.80000000,7.95000000,9.00000000,6.40000000,61.00000000,7.83333333,9.35000000,109.50000000,107.04000000,46.31000000,1.90000000,0.15598886,0.15041783,0.11420613,0.21727019,0.00000000,0.05849582,0.22562674,0.00000000,0.37325905,0.01392758,0.14206128,0.17270195,0.00000000,0.13927577,0.06128134,0.00000000,0.22284123,0.00000000,0.00000000,0.01114206
6.00000000,1.00000000,1.00000000,0.11195929,0.07379135,16.29411765,0.00301205,0.00154083,0.00140252,0.79972752,0.01907357,0.04263879,0.43337510,0.99999989,-1.00000000,0.25000000,81.43000000,5.70000000,8.40000000,6.14000000,6.20000000,6.79000000,69.00000000,4.00000000,7.67000000,113.30000000,112.86000000,49.76000000,1.40000000,0.15521628,0.18575064,0.07633588,0.18320611,0.00000000,0.07888041,0.13486005,0.00254453,0.29262087,0.00254453,0.11195929,0.27989822,0.07379135,0.23155216,0.05852417,0.00000000,0.23664122,0.00000000,0.00000000,0.01017812
10.00000000,0.00000000,7.00000000,0.08241758,0.04029304,19.65306122,0.00243309,0.00128041,0.00117925,0.75087311,0.04307334,0.07917302,0.39338298,1.00000000,0.00000000,0.50000000,67.59000000,8.90000000,11.10000000,11.02000000,12.30000000,8.04000000,133.00000000,9.00000000,11.03000000,101.90000000,98.94000000,40.70000000,2.50000000,0.17948718,0.16483516,0.08058608,0.13186813,0.00000000,0.03479853,0.18681319,0.00000000,0.31868132,0.02014652,0.05494505,0.13003663,0.06776557,0.14652015,0.04761905,0.00000000,0.18315018,0.00000000,0.00000000,0.01648352
7.00000000,0.00000000,5.00000000,0.05846774,0.07661290,28.86666667,0.00290698,0.00150830,0.00134771,0.86292428,0.04046997,0.20151420,0.43636657,1.00000000,0.00000000,0.50000000,48.77000000,14.10000000,15.40000000,12.60000000,18.20000000,8.72000000,131.00000000,16.00000000,15.46000000,85.50000000,82.01000000,35.49000000,3.30000000,0.20967742,0.18548387,0.05040323,0.07056452,0.00000000,0.08467742,0.17741935,0.00000000,0.41532258,0.02016129,0.06451613,0.06854839,0.01008065,0.15120968,0.04435484,0.00000000,0.18548387,0.00000000,0.00000000,0.00806452
8.00000000,0.00000000,1.00000000,0.08447489,0.05251142,22.21621622,0.00311526,0.00159744,0.00143062,0.83817427,0.03734440,0.19431935,0.45212055,1.00000000,0.00000000,0.50000000,67.89000000,8.80000000,11.30000000,11.02000000,12.20000000,7.40000000,95.00000000,10.33333333,10.56000000,102.20000000,98.54000000,40.79000000,2.50000000,0.23059361,0.18493151,0.06849315,0.09817352,0.00000000,0.06621005,0.17123288,0.00228311,0.39269406,0.00000000,0.07305936,0.15981735,0.00913242,0.18264840,0.03881279,0.00228311,0.18721461,0.00228311,0.00000000,0.00684932
8.00000000,1.00000000,7.00000000,0.06131078,0.11205074,24.58333333,0.00265957,0.00142857,0.00132100,0.81307190,0.04052288,0.10414863,0.39431005,1.00000000,0.00000000,0.50000000,57.34000000,12.90000000,13.10000000,9.18000000,15.60000000,7.85000000,90.00000000,15.25000000,14.64000000,91.60000000,91.20000000,41.24000000,2.60000000,0.13319239,0.19450317,0.09725159,0.13319239,0.00000000,0.08033827,0.13107822,0.00000000,0.33615222,0.01057082,0.08245243,0.16279070,0.04016913,0.20084567,0.06976744,0.00000000,0.18604651,0.00000000,0.00000000,0.01268499
7.00000000,0.00000000,4.00000000,0.10600000,0.03400000,16.21311475,0.00272480,0.00132275,0.00119617,0.79811098,0.04014168,0.12100633,0.46477644,1.00000000,-1.00000000,0.25000000,78.99000000,6.60000000,9.20000000,8.64000000,9.20000000,6.58000000,80.00000000,4.70000000,8.48000000,110.90000000,107.57000000,45.18000000,1.90000000,0.10600000,0.19200000,0.13800000,0.15800000,0.00000000,0.05200000,0.17800000,0.00400000,0.33000000,0.01600000,0.06600000,0.21200000,0.03800000,0.17600000,0.05200000,0.00000000,0.21400000,0.00000000,0.00000000,0.04600000
8.00000000,0.00000000,4.00000000,0.09029345,0.06094808,18.95121951,0.00299401,0.00160256,0.00147275,0.80571429,0.04571429,0.15010984,0.45230921,1.00000000,-1.00000000,0.25000000,59.03000000,10.10000000,13.30000000,12.59000000,13.60000000,8.16000000,110.00000000,8.83333333,11.50000000,95.80000000,90.46000000,38.06000000,3.10000000,0.16027088,0.22573363,0.07223476,0.12415350,0.00000000,0.05869074,0.13544018,0.00000000,0.40632054,0.02483070,0.04288939,0.09029345,0.04288939,0.14898420,0.02934537,0.00225734,0.17832957,0.00451467,0.00000000,0.00677201
10.00000000,1.00000000,5.00000000,0.07575758,0.05303030,22.17142857,0.00308642,0.00159744,0.00147493,0.83381089,0.03438395,-0.02636364,0.52909091,0.99963614,-1.00000000,0.00000000,63.02000000,10.70000000,12.70000000,10.97000000,14.20000000,7.86000000,95.00000000,8.66666667,13.03000000,97.40000000,94.35000000,39.67000000,2.70000000,0.12373737,0.15656566,0.07070707,0.18181818,0.00000000,0.10101010,0.16161616,0.00000000,0.36363636,0.01010101,0.09848485,0.18434343,0.01767677,0.16414141,0.06565657,0.00505051,0.24242424,0.00000000,0.00000000,0.01262626
4.00000000,0.00000000,1.00000000,0.10803324,0.06094183,18.00000000,0.00373134,0.00181818,0.00163132,0.86511628,0.01705426,0.14219182,0.35308634,1.00000000,-1.00000000,0.25000000,88.47000000,5.00000000,7.40000000,7.13000000,7.40000000,5.82000000,41.00000000,7.00000000,7.50000000,117.90000000,113.49000000,48.06000000,1.40000000,0.18005540,0.20221607,0.13296399,0.16897507,0.00000000,0.04432133,0.14404432,0.00000000,0.26869806,0.00831025,0.09695291,0.19113573,0.05540166,0.17174515,0.07202216,0.00554017,0.23822715,0.00000000,0.00000000,0.01385042
6.00000000,1.00000000,1.00000000,0.06948640,0.03323263,26.72000000,0.00367647,0.00191205,0.00168919,0.82978723,0.06219313,0.20761696,0.51290936,1.00000000,-1.00000000,0.25000000,70.87000000,9.70000000,12.20000000,9.12000000,12.90000000,6.91000000,52.00000000,19.33333333,11.74000000,102.70000000,97.24000000,42.55000000,2.40000000,0.13897281,0.21752266,0.12084592,0.14803625,0.00000000,0.06042296,0.19637462,0.00000000,0.36253776,0.00604230,0.08761329,0.21148036,0.01812689,0.12990937,0.07250755,0.00000000,0.23564955,0.00000000,0.00000000,0.01208459
9.00000000,0.00000000,1.00000000,0.08277405,0.05369128,20.07142857,0.00276243,0.00151515,0.00138122,0.83177570,0.03471295,0.10591977,0.42519569,1.00000000,-1.00000000,0.25000000,76.86000000,7.40000000,9.90000000,8.65000000,10.00000000,7.53000000,89.00000000,11.80000000,9.59000000,108.80000000,104.94000000,44.91000000,2.00000000,0.15436242,0.19463087,0.10514541,0.15436242,0.00000000,0.07158837,0.15659955,0.00000000,0.38702461,0.01342282,0.06935123,0.14317673,0.01565996,0.18568233,0.03579418,0.00000000,0.18791946,0.00000000,0.00000000,0.01118568
7.00000000,0.00000000,5.00000000,0.08988764,0.06292135,19.00000000,0.00269542,0.00153846,0.00141844,0.82137834,0.04360056,0.04124593,0.42047416,1.00000000,-1.00000000,0.00000000,68.30000000,8.70000000,10.90000000,10.56000000,11.60000000,8.56000000,119.00000000,11.60000000,10.55000000,102.70000000,100.27000000,41.67000000,2.40000000,0.17303371,0.20898876,0.08539326,0.12808989,0.00000000,0.03370787,0.15056180,0.00000000,0.39550562,0.00674157,0.07415730,0.09662921,0.02471910,0.16629213,0.02921348,0.00000000,0.21123596,0.00000000,0.00000000,0.00898876
